order_id,order_line_id,customer_id,product_id,region,channel,item_quantity,order_amount,order_status,order_date
ORD0003791,ORD0003791-L1212,CUST000487,PROD000212,Midwest,web,1,204.78,placed,2026-02-10
ORD0003791,ORD0003791-L2073,CUST000487,PROD000073,West,store,2,562.76,placed,2026-02-10
ORD0003791,ORD0003791-L2231,CUST000487,PROD000231,Northeast,marketplace,2,137.36,placed,2026-02-10
ORD0003852,ORD0003852-L3232,CUST000273,PROD000232,Southeast,store,3,355.95,placed,2026-02-10
ORD0003852,ORD0003852-L2238,CUST000273,PROD000238,Southeast,store,2,170.18,placed,2026-02-10
ORD0003852,ORD0003852-L2165,CUST000273,PROD000165,West,mobile,2,880.82,placed,2026-02-10
ORD0003852,ORD0003852-L1047,CUST000273,PROD000047,Southeast,web,1,139.45,placed,2026-02-10
ORD0003896,ORD0003896-L3044,CUST000201,PROD000044,Northeast,mobile,3,965.55,placed,2026-02-10
ORD0003916,ORD0003916-L3218,CUST000028,PROD000218,Midwest,mobile,3,223.5,placed,2026-02-10
ORD0003951,ORD0003951-L2236,CUST000500,PROD000236,Southeast,mobile,2,227.06,placed,2026-02-10
ORD0003951,ORD0003951-L2219,CUST000500,PROD000219,Northeast,store,2,848.12,placed,2026-02-10
ORD0003951,ORD0003951-L2025,CUST000500,PROD000025,Southeast,mobile,2,715.14,placed,2026-02-10
ORD0003995,ORD0003995-L3154,CUST000021,PROD000154,Southeast,web,3,901.5,placed,2026-02-10
ORD0003995,ORD0003995-L3006,CUST000021,PROD000006,Southeast,marketplace,3,361.11,placed,2026-02-10
ORD0003995,ORD0003995-L2042,CUST000021,PROD000042,Southeast,marketplace,2,247.56,placed,2026-02-10
ORD0003995,ORD0003995-L1169,CUST000021,PROD000169,Southeast,web,1,327.74,placed,2026-02-10
ORD0000106,ORD0000106-L1045,CUST000012,PROD000045,Midwest,store,1,377.2,placed,2026-02-11
ORD0000106,ORD0000106-L1239,CUST000012,PROD000239,West,marketplace,1,347.76,placed,2026-02-11
ORD0000106,ORD0000106-L3166,CUST000012,PROD000166,West,web,3,742.2,placed,2026-02-11
ORD0000122,ORD0000122-L2237,CUST000359,PROD000237,West,store,2,387.62,placed,2026-02-11
ORD0000122,ORD0000122-L2082,CUST000359,PROD000082,Northeast,mobile,2,734.36,placed,2026-02-11
ORD0000122,ORD0000122-L1085,CUST000359,PROD000085,Southeast,mobile,1,417.74,placed,2026-02-11
ORD0000122,ORD0000122-L3091,CUST000359,PROD000091,Northeast,mobile,3,568.92,placed,2026-02-11
ORD0000124,ORD0000124-L1209,CUST000345,PROD000209,West,web,1,142.24,placed,2026-02-11
ORD0000124,ORD0000124-L1195,CUST000345,PROD000195,Midwest,marketplace,1,173.32,placed,2026-02-11
ORD0000124,ORD0000124-L3027,CUST000345,PROD000027,Northeast,mobile,3,979.71,placed,2026-02-11
ORD0000176,ORD0000176-L1102,CUST000255,PROD000102,Midwest,web,1,116.2,placed,2026-02-11
ORD0000186,ORD0000186-L2137,CUST000500,PROD000137,Southeast,store,2,959.78,placed,2026-02-11
ORD0000299,ORD0000299-L2093,CUST000209,PROD000093,Northeast,web,2,787.24,placed,2026-02-11
ORD0000299,ORD0000299-L1058,CUST000209,PROD000058,Southeast,web,1,293.15,placed,2026-02-11
ORD0000465,ORD0000465-L3010,CUST000338,PROD000010,Midwest,web,3,352.11,placed,2026-02-11
ORD0000465,ORD0000465-L1196,CUST000338,PROD000196,Southeast,marketplace,1,380.2,placed,2026-02-11
ORD0000465,ORD0000465-L1245,CUST000338,PROD000245,Midwest,store,1,70.36,placed,2026-02-11
ORD0000465,ORD0000465-L2076,CUST000338,PROD000076,Midwest,web,2,135.66,placed,2026-02-11
ORD0000471,ORD0000471-L2044,CUST000100,PROD000044,Northeast,web,2,757.3,placed,2026-02-11
ORD0000471,ORD0000471-L1232,CUST000100,PROD000232,West,store,1,131.83,placed,2026-02-11
ORD0000548,ORD0000548-L2210,CUST000195,PROD000210,Southeast,mobile,2,839.78,placed,2026-02-11
ORD0000548,ORD0000548-L2165,CUST000195,PROD000165,Midwest,mobile,2,880.82,placed,2026-02-11
ORD0000548,ORD0000548-L3172,CUST000195,PROD000172,Southeast,marketplace,3,1392.72,placed,2026-02-11
ORD0000548,ORD0000548-L1229,CUST000195,PROD000229,Northeast,marketplace,1,60.55,placed,2026-02-11
ORD0000607,ORD0000607-L1036,CUST000489,PROD000036,West,mobile,1,374.66,placed,2026-02-11
ORD0000607,ORD0000607-L3142,CUST000489,PROD000142,Northeast,mobile,3,297.93,placed,2026-02-11
ORD0000752,ORD0000752-L1158,CUST000192,PROD000158,Southeast,web,1,88.33,placed,2026-02-11
ORD0000813,ORD0000813-L2106,CUST000046,PROD000106,West,mobile,2,272.78,placed,2026-02-11
ORD0000813,ORD0000813-L3114,CUST000046,PROD000114,Northeast,store,3,1255.11,placed,2026-02-11
ORD0000813,ORD0000813-L3242,CUST000046,PROD000242,Southeast,mobile,3,986.67,placed,2026-02-11
ORD0000813,ORD0000813-L3049,CUST000046,PROD000049,Northeast,store,3,455.82,placed,2026-02-11
ORD0000835,ORD0000835-L2221,CUST000059,PROD000221,Northeast,marketplace,2,430.68,placed,2026-02-11
ORD0000835,ORD0000835-L2217,CUST000059,PROD000217,Northeast,web,2,276.94,placed,2026-02-11
ORD0000835,ORD0000835-L1044,CUST000059,PROD000044,Southeast,marketplace,1,378.65,placed,2026-02-11
ORD0000866,ORD0000866-L2199,CUST000077,PROD000199,Southeast,mobile,2,72.48,placed,2026-02-11
ORD0000866,ORD0000866-L1211,CUST000077,PROD000211,Midwest,store,1,258.86,placed,2026-02-11
ORD0000898,ORD0000898-L3184,CUST000492,PROD000184,Northeast,web,3,1010.31,placed,2026-02-11
ORD0000898,ORD0000898-L1019,CUST000492,PROD000019,West,web,1,284.53,placed,2026-02-11
ORD0001166,ORD0001166-L1249,CUST000008,PROD000249,Northeast,store,1,122.1,placed,2026-02-11
ORD0001166,ORD0001166-L3208,CUST000008,PROD000208,Northeast,marketplace,3,273.36,placed,2026-02-11
ORD0001166,ORD0001166-L2229,CUST000008,PROD000229,West,mobile,2,108.98,placed,2026-02-11
ORD0001166,ORD0001166-L3107,CUST000008,PROD000107,Southeast,store,3,1091.61,placed,2026-02-11
ORD0001305,ORD0001305-L1196,CUST000417,PROD000196,Northeast,web,1,380.2,placed,2026-02-11
ORD0001708,ORD0001708-L1035,CUST000174,PROD000035,Southeast,web,1,462.87,placed,2026-02-11
ORD0001708,ORD0001708-L2110,CUST000174,PROD000110,Southeast,store,2,407.36,placed,2026-02-11
ORD0002088,ORD0002088-L3101,CUST000201,PROD000101,Northeast,web,3,1107.84,placed,2026-02-11
ORD0002088,ORD0002088-L2116,CUST000201,PROD000116,Midwest,store,2,433.64,placed,2026-02-11
ORD0002088,ORD0002088-L3205,CUST000201,PROD000205,West,store,3,812.58,placed,2026-02-11
ORD0002088,ORD0002088-L2033,CUST000201,PROD000033,Midwest,mobile,2,698.58,placed,2026-02-11
ORD0002155,ORD0002155-L3207,CUST000364,PROD000207,West,marketplace,3,40.41,placed,2026-02-11
ORD0002155,ORD0002155-L2048,CUST000364,PROD000048,Midwest,mobile,2,620.78,placed,2026-02-11
ORD0002155,ORD0002155-L3047,CUST000364,PROD000047,West,mobile,3,397.44,placed,2026-02-11
ORD0002303,ORD0002303-L1021,CUST000409,PROD000021,West,marketplace,1,24.92,placed,2026-02-11
ORD0002303,ORD0002303-L3176,CUST000409,PROD000176,West,store,3,1057.92,placed,2026-02-11
ORD0002303,ORD0002303-L3038,CUST000409,PROD000038,Northeast,marketplace,3,111.57,placed,2026-02-11
ORD0002303,ORD0002303-L2133,CUST000409,PROD000133,Southeast,web,2,232.18,placed,2026-02-11
ORD0002602,ORD0002602-L1043,CUST000126,PROD000043,Southeast,marketplace,1,143.72,placed,2026-02-11
ORD0002602,ORD0002602-L2202,CUST000126,PROD000202,Midwest,store,2,739.14,placed,2026-02-11
ORD0002602,ORD0002602-L2042,CUST000126,PROD000042,West,store,2,247.56,placed,2026-02-11
ORD0002602,ORD0002602-L2065,CUST000126,PROD000065,Northeast,marketplace,2,119.08,placed,2026-02-11
ORD0002631,ORD0002631-L1143,CUST000400,PROD000143,Southeast,mobile,1,331.28,placed,2026-02-11
ORD0002648,ORD0002648-L2227,CUST000090,PROD000227,Midwest,web,2,762.24,placed,2026-02-11
ORD0002648,ORD0002648-L1160,CUST000090,PROD000160,Midwest,marketplace,1,68.78,placed,2026-02-11
ORD0002648,ORD0002648-L3087,CUST000090,PROD000087,Midwest,marketplace,3,472.74,placed,2026-02-11
ORD0002648,ORD0002648-L2112,CUST000090,PROD000112,Northeast,web,2,471.2,placed,2026-02-11
ORD0002853,ORD0002853-L1066,CUST000132,PROD000066,West,store,1,443.11,placed,2026-02-11
ORD0002948,ORD0002948-L3137,CUST000395,PROD000137,Southeast,mobile,3,1367.7,placed,2026-02-11
ORD0002948,ORD0002948-L2233,CUST000395,PROD000233,West,web,2,694.98,placed,2026-02-11
ORD0003196,ORD0003196-L3218,CUST000393,PROD000218,Southeast,web,3,223.5,placed,2026-02-11
ORD0003231,ORD0003231-L1030,CUST000463,PROD000030,Northeast,web,1,71.09,placed,2026-02-11
ORD0003273,ORD0003273-L3169,CUST000396,PROD000169,Northeast,web,3,884.91,placed,2026-02-11
ORD0003273,ORD0003273-L3195,CUST000396,PROD000195,Northeast,marketplace,3,577.74,placed,2026-02-11
ORD0003273,ORD0003273-L1145,CUST000396,PROD000145,Southeast,marketplace,1,107.09,placed,2026-02-11
ORD0003273,ORD0003273-L1215,CUST000396,PROD000215,West,store,1,235.15,placed,2026-02-11
ORD0003355,ORD0003355-L2123,CUST000280,PROD000123,Northeast,web,2,288.58,placed,2026-02-11
ORD0003355,ORD0003355-L3128,CUST000280,PROD000128,Midwest,store,3,97.59,placed,2026-02-11
ORD0003640,ORD0003640-L1068,CUST000373,PROD000068,Northeast,mobile,1,143.35,placed,2026-02-11
ORD0003640,ORD0003640-L2008,CUST000373,PROD000008,Northeast,marketplace,2,457.72,placed,2026-02-11
ORD0003700,ORD0003700-L2015,CUST000297,PROD000015,Northeast,mobile,2,596.28,placed,2026-02-11
ORD0003700,ORD0003700-L2073,CUST000297,PROD000073,Northeast,store,2,562.76,placed,2026-02-11
ORD0003700,ORD0003700-L1249,CUST000297,PROD000249,Southeast,marketplace,1,109.89,placed,2026-02-11
ORD0003700,ORD0003700-L1119,CUST000297,PROD000119,West,web,1,349.15,placed,2026-02-11
ORD0000046,ORD0000046-L3218,CUST000196,PROD000218,Northeast,mobile,3,235.26,placed,2026-02-12
ORD0000046,ORD0000046-L2025,CUST000196,PROD000025,Southeast,store,2,752.78,placed,2026-02-12
ORD0000046,ORD0000046-L2050,CUST000196,PROD000050,West,web,2,653.24,placed,2026-02-12
ORD0000062,ORD0000062-L1138,CUST000432,PROD000138,Midwest,mobile,1,292.49,placed,2026-02-12
ORD0000062,ORD0000062-L1069,CUST000432,PROD000069,Northeast,marketplace,1,122.54,placed,2026-02-12
ORD0000062,ORD0000062-L1078,CUST000432,PROD000078,Midwest,mobile,1,23.07,placed,2026-02-12
ORD0000168,ORD0000168-L1236,CUST000444,PROD000236,West,mobile,1,113.53,placed,2026-02-12
ORD0000168,ORD0000168-L3167,CUST000444,PROD000167,Northeast,mobile,3,436.08,placed,2026-02-12
ORD0000286,ORD0000286-L2052,CUST000014,PROD000052,Southeast,store,2,378.56,placed,2026-02-12
ORD0000286,ORD0000286-L2132,CUST000014,PROD000132,Northeast,web,2,725.96,placed,2026-02-12
ORD0000286,ORD0000286-L2138,CUST000014,PROD000138,West,store,2,649.98,placed,2026-02-12
ORD0000563,ORD0000563-L1124,CUST000472,PROD000124,Midwest,marketplace,1,172.29,placed,2026-02-12
ORD0000563,ORD0000563-L3133,CUST000472,PROD000133,West,web,3,348.27,placed,2026-02-12
ORD0000563,ORD0000563-L2123,CUST000472,PROD000123,West,mobile,2,339.5,placed,2026-02-12
ORD0000563,ORD0000563-L1160,CUST000472,PROD000160,Southeast,web,1,65.16,placed,2026-02-12
ORD0000806,ORD0000806-L1132,CUST000128,PROD000132,Southeast,web,1,382.08,placed,2026-02-12
ORD0000806,ORD0000806-L2045,CUST000128,PROD000045,West,mobile,2,796.3,placed,2026-02-12
ORD0000806,ORD0000806-L2227,CUST000128,PROD000227,Southeast,marketplace,2,762.24,placed,2026-02-12
ORD0000851,ORD0000851-L1054,CUST000148,PROD000054,Northeast,mobile,1,237.73,placed,2026-02-12
ORD0000851,ORD0000851-L2045,CUST000148,PROD000045,West,web,2,838.22,placed,2026-02-12
ORD0000851,ORD0000851-L2191,CUST000148,PROD000191,Northeast,store,2,679.72,placed,2026-02-12
ORD0000851,ORD0000851-L2131,CUST000148,PROD000131,West,marketplace,2,297.06,placed,2026-02-12
ORD0000855,ORD0000855-L1079,CUST000418,PROD000079,Northeast,web,1,347.1,placed,2026-02-12
ORD0000855,ORD0000855-L1118,CUST000418,PROD000118,West,mobile,1,273.14,placed,2026-02-12
ORD0000855,ORD0000855-L3180,CUST000418,PROD000180,Midwest,mobile,3,1060.62,placed,2026-02-12
ORD0000855,ORD0000855-L1109,CUST000418,PROD000109,West,marketplace,1,252.78,placed,2026-02-12
ORD0000860,ORD0000860-L3058,CUST000470,PROD000058,Northeast,mobile,3,925.74,placed,2026-02-12
ORD0000931,ORD0000931-L1070,CUST000439,PROD000070,Midwest,mobile,1,251.3,placed,2026-02-12
ORD0000931,ORD0000931-L1145,CUST000439,PROD000145,Midwest,mobile,1,107.09,placed,2026-02-12
ORD0000931,ORD0000931-L3095,CUST000439,PROD000095,Midwest,web,3,58.14,placed,2026-02-12
ORD0001053,ORD0001053-L3235,CUST000146,PROD000235,West,store,3,203.82,placed,2026-02-12
ORD0001053,ORD0001053-L1227,CUST000146,PROD000227,Northeast,mobile,1,361.06,placed,2026-02-12
ORD0001065,ORD0001065-L2205,CUST000140,PROD000205,West,web,2,571.82,placed,2026-02-12
ORD0001065,ORD0001065-L2168,CUST000140,PROD000168,Southeast,store,2,642.66,placed,2026-02-12
ORD0001103,ORD0001103-L3214,CUST000339,PROD000214,West,store,3,349.35,placed,2026-02-12
ORD0001170,ORD0001170-L2184,CUST000304,PROD000184,West,store,2,639.86,placed,2026-02-12
ORD0001181,ORD0001181-L1062,CUST000022,PROD000062,Northeast,store,1,227.64,placed,2026-02-12
ORD0001181,ORD0001181-L1053,CUST000022,PROD000053,Southeast,web,1,203.99,placed,2026-02-12
ORD0001181,ORD0001181-L1238,CUST000022,PROD000238,West,store,1,89.82,placed,2026-02-12
ORD0001181,ORD0001181-L3172,CUST000022,PROD000172,West,mobile,3,1253.46,placed,2026-02-12
ORD0001183,ORD0001183-L1008,CUST000001,PROD000008,Midwest,web,1,254.29,placed,2026-02-12
ORD0001183,ORD0001183-L2167,CUST000001,PROD000167,Midwest,mobile,2,290.72,placed,2026-02-12
ORD0001183,ORD0001183-L2203,CUST000001,PROD000203,West,marketplace,2,707.26,placed,2026-02-12
ORD0001183,ORD0001183-L2176,CUST000001,PROD000176,West,store,2,742.4,placed,2026-02-12
ORD0001221,ORD0001221-L2204,CUST000074,PROD000204,Southeast,store,2,810.94,placed,2026-02-12
ORD0001221,ORD0001221-L2144,CUST000074,PROD000144,Southeast,store,2,699.44,placed,2026-02-12
ORD0001221,ORD0001221-L3049,CUST000074,PROD000049,Northeast,mobile,3,455.82,placed,2026-02-12
ORD0001221,ORD0001221-L1226,CUST000074,PROD000226,Northeast,marketplace,1,226.51,placed,2026-02-12
ORD0001253,ORD0001253-L2079,CUST000468,PROD000079,Northeast,marketplace,2,771.34,placed,2026-02-12
ORD0001472,ORD0001472-L1067,CUST000120,PROD000067,Northeast,marketplace,1,151.52,placed,2026-02-12
ORD0001472,ORD0001472-L3074,CUST000120,PROD000074,Northeast,marketplace,3,845.25,placed,2026-02-12
ORD0001631,ORD0001631-L1165,CUST000055,PROD000165,West,web,1,396.37,placed,2026-02-12
ORD0001631,ORD0001631-L2065,CUST000055,PROD000065,West,web,2,112.46,placed,2026-02-12
ORD0001631,ORD0001631-L1229,CUST000055,PROD000229,Southeast,marketplace,1,60.55,placed,2026-02-12
ORD0001631,ORD0001631-L1183,CUST000055,PROD000183,Northeast,store,1,183.0,placed,2026-02-12
ORD0001765,ORD0001765-L1022,CUST000401,PROD000022,Southeast,web,1,57.37,placed,2026-02-12
ORD0001858,ORD0001858-L3101,CUST000114,PROD000101,Northeast,mobile,3,1169.37,placed,2026-02-12
ORD0001858,ORD0001858-L2219,CUST000114,PROD000219,Northeast,store,2,895.24,placed,2026-02-12
ORD0001858,ORD0001858-L1157,CUST000114,PROD000157,West,mobile,1,261.95,placed,2026-02-12
ORD0001858,ORD0001858-L2032,CUST000114,PROD000032,Southeast,store,2,448.92,placed,2026-02-12
ORD0001939,ORD0001939-L2088,CUST000129,PROD000088,Midwest,marketplace,2,435.14,placed,2026-02-12
ORD0001939,ORD0001939-L3139,CUST000129,PROD000139,Northeast,web,3,1297.95,placed,2026-02-12
ORD0001939,ORD0001939-L1007,CUST000129,PROD000007,Southeast,web,1,346.69,placed,2026-02-12
ORD0002069,ORD0002069-L3107,CUST000285,PROD000107,Northeast,marketplace,3,1284.24,placed,2026-02-12
ORD0002069,ORD0002069-L1190,CUST000285,PROD000190,Northeast,store,1,73.7,placed,2026-02-12
ORD0002069,ORD0002069-L3234,CUST000285,PROD000234,Northeast,store,3,1336.86,placed,2026-02-12
ORD0002069,ORD0002069-L2167,CUST000285,PROD000167,Northeast,web,2,342.02,placed,2026-02-12
ORD0002160,ORD0002160-L1132,CUST000368,PROD000132,Midwest,marketplace,1,343.87,placed,2026-02-12
ORD0002160,ORD0002160-L2175,CUST000368,PROD000175,Midwest,marketplace,2,834.54,placed,2026-02-12
ORD0002191,ORD0002191-L1126,CUST000323,PROD000126,Midwest,store,1,280.9,placed,2026-02-12
ORD0002191,ORD0002191-L3208,CUST000323,PROD000208,Midwest,web,3,259.68,placed,2026-02-12
ORD0002214,ORD0002214-L2188,CUST000029,PROD000188,Midwest,web,2,66.96,placed,2026-02-12
ORD0002214,ORD0002214-L2048,CUST000029,PROD000048,Midwest,store,2,620.78,placed,2026-02-12
ORD0002214,ORD0002214-L2238,CUST000029,PROD000238,Southeast,marketplace,2,179.64,placed,2026-02-12
ORD0002214,ORD0002214-L3065,CUST000029,PROD000065,Midwest,web,3,168.69,placed,2026-02-12
ORD0002302,ORD0002302-L1183,CUST000447,PROD000183,West,marketplace,1,192.63,placed,2026-02-12
ORD0002302,ORD0002302-L3113,CUST000447,PROD000113,Midwest,mobile,3,82.35,placed,2026-02-12
ORD0002369,ORD0002369-L3135,CUST000100,PROD000135,West,web,3,597.72,placed,2026-02-12
ORD0002369,ORD0002369-L1133,CUST000100,PROD000133,Midwest,store,1,104.48,placed,2026-02-12
ORD0002369,ORD0002369-L3174,CUST000100,PROD000174,Southeast,web,3,921.36,placed,2026-02-12
ORD0002461,ORD0002461-L2243,CUST000471,PROD000243,West,web,2,428.5,placed,2026-02-12
ORD0002650,ORD0002650-L1218,CUST000288,PROD000218,Northeast,mobile,1,78.42,placed,2026-02-12
ORD0002650,ORD0002650-L3004,CUST000288,PROD000004,Northeast,marketplace,3,1350.84,placed,2026-02-12
ORD0002650,ORD0002650-L2195,CUST000288,PROD000195,Midwest,marketplace,2,385.16,placed,2026-02-12
ORD0003553,ORD0003553-L3217,CUST000374,PROD000217,Northeast,store,3,415.41,placed,2026-02-12
ORD0003553,ORD0003553-L3117,CUST000374,PROD000117,Midwest,mobile,3,1363.86,placed,2026-02-12
ORD0003553,ORD0003553-L3187,CUST000374,PROD000187,West,mobile,3,268.11,placed,2026-02-12
ORD0003563,ORD0003563-L1026,CUST000253,PROD000026,Northeast,mobile,1,88.53,placed,2026-02-12
ORD0003563,ORD0003563-L1065,CUST000253,PROD000065,Northeast,marketplace,1,66.15,placed,2026-02-12
ORD0003623,ORD0003623-L1210,CUST000050,PROD000210,Northeast,web,1,419.89,placed,2026-02-12
ORD0003623,ORD0003623-L2122,CUST000050,PROD000122,Northeast,store,2,340.5,placed,2026-02-12
ORD0003623,ORD0003623-L3093,CUST000050,PROD000093,Midwest,marketplace,3,1243.02,placed,2026-02-12
ORD0003623,ORD0003623-L1112,CUST000050,PROD000112,Midwest,web,1,248.69,placed,2026-02-12
ORD0003691,ORD0003691-L2184,CUST000301,PROD000184,Midwest,mobile,2,673.54,placed,2026-02-12
ORD0003691,ORD0003691-L1016,CUST000301,PROD000016,Northeast,marketplace,1,409.93,placed,2026-02-12
ORD0003691,ORD0003691-L1115,CUST000301,PROD000115,Midwest,mobile,1,135.31,placed,2026-02-12
ORD0003691,ORD0003691-L3158,CUST000301,PROD000158,Northeast,mobile,3,264.99,placed,2026-02-12
ORD0003781,ORD0003781-L3027,CUST000249,PROD000027,West,store,3,930.72,placed,2026-02-12
ORD0003781,ORD0003781-L1028,CUST000249,PROD000028,Southeast,mobile,1,52.1,placed,2026-02-12
ORD0003809,ORD0003809-L1216,CUST000220,PROD000216,West,mobile,1,44.73,placed,2026-02-12
ORD0003809,ORD0003809-L2230,CUST000220,PROD000230,Northeast,mobile,2,579.12,placed,2026-02-12
ORD0003809,ORD0003809-L2008,CUST000220,PROD000008,Northeast,web,2,457.72,placed,2026-02-12
ORD0003809,ORD0003809-L3246,CUST000220,PROD000246,Southeast,mobile,3,264.48,placed,2026-02-12
ORD0003828,ORD0003828-L2133,CUST000123,PROD000133,West,store,2,220.58,placed,2026-02-12
ORD0003828,ORD0003828-L2089,CUST000123,PROD000089,Southeast,store,2,70.14,placed,2026-02-12
ORD0003945,ORD0003945-L2070,CUST000070,PROD000070,West,store,2,529.06,placed,2026-02-12
ORD0004000,ORD0004000-L1225,CUST000393,PROD000225,Midwest,web,1,418.28,placed,2026-02-12
ORD0004000,ORD0004000-L3065,CUST000393,PROD000065,Midwest,marketplace,3,198.45,placed,2026-02-12
ORD0004000,ORD0004000-L3035,CUST000393,PROD000035,Southeast,web,3,1461.69,placed,2026-02-12
ORD0004000,ORD0004000-L2112,CUST000393,PROD000112,Northeast,marketplace,2,523.56,placed,2026-02-12
ORD0000084,ORD0000084-L1049,CUST000038,PROD000049,West,store,1,144.34,placed,2026-02-13
ORD0000084,ORD0000084-L1021,CUST000038,PROD000021,Southeast,store,1,24.92,placed,2026-02-13
ORD0000396,ORD0000396-L2003,CUST000158,PROD000003,Southeast,store,2,494.26,placed,2026-02-13
ORD0000523,ORD0000523-L2224,CUST000267,PROD000224,West,marketplace,2,768.72,placed,2026-02-13
ORD0000523,ORD0000523-L3109,CUST000267,PROD000109,West,web,3,842.61,placed,2026-02-13
ORD0000523,ORD0000523-L1211,CUST000267,PROD000211,Midwest,mobile,1,287.62,placed,2026-02-13
ORD0000523,ORD0000523-L1145,CUST000267,PROD000145,Northeast,mobile,1,107.09,placed,2026-02-13
ORD0000528,ORD0000528-L3222,CUST000229,PROD000222,Midwest,web,3,474.81,placed,2026-02-13
ORD0000528,ORD0000528-L1009,CUST000229,PROD000009,Southeast,store,1,308.56,placed,2026-02-13
ORD0000528,ORD0000528-L1234,CUST000229,PROD000234,West,marketplace,1,469.07,placed,2026-02-13
ORD0000688,ORD0000688-L3145,CUST000452,PROD000145,Southeast,mobile,3,273.09,placed,2026-02-13
ORD0000723,ORD0000723-L1224,CUST000229,PROD000224,Southeast,store,1,365.14,placed,2026-02-13
ORD0000723,ORD0000723-L2081,CUST000229,PROD000081,West,store,2,456.02,placed,2026-02-13
ORD0000728,ORD0000728-L1113,CUST000036,PROD000113,West,mobile,1,24.7,placed,2026-02-13
ORD0000728,ORD0000728-L1126,CUST000036,PROD000126,West,store,1,251.33,placed,2026-02-13
ORD0000728,ORD0000728-L2155,CUST000036,PROD000155,Northeast,mobile,2,303.92,placed,2026-02-13
ORD0000728,ORD0000728-L3104,CUST000036,PROD000104,Northeast,marketplace,3,1036.29,placed,2026-02-13
ORD0000897,ORD0000897-L1195,CUST000186,PROD000195,Southeast,marketplace,1,173.32,placed,2026-02-13
ORD0000897,ORD0000897-L2086,CUST000186,PROD000086,Northeast,web,2,930.58,placed,2026-02-13
ORD0000910,ORD0000910-L3192,CUST000394,PROD000192,Southeast,mobile,3,1438.77,placed,2026-02-13
ORD0000910,ORD0000910-L1167,CUST000394,PROD000167,West,web,1,162.46,placed,2026-02-13
ORD0000927,ORD0000927-L2116,CUST000252,PROD000116,Midwest,store,2,457.72,placed,2026-02-13
ORD0001004,ORD0001004-L3071,CUST000019,PROD000071,Northeast,web,3,299.97,placed,2026-02-13
ORD0001004,ORD0001004-L2247,CUST000019,PROD000247,Northeast,web,2,651.56,placed,2026-02-13
ORD0001004,ORD0001004-L2249,CUST000019,PROD000249,Midwest,store,2,231.98,placed,2026-02-13
ORD0001102,ORD0001102-L1171,CUST000006,PROD000171,Southeast,store,1,178.37,placed,2026-02-13
ORD0001102,ORD0001102-L3145,CUST000006,PROD000145,West,mobile,3,321.27,placed,2026-02-13
ORD0001102,ORD0001102-L3175,CUST000006,PROD000175,Southeast,marketplace,3,1251.81,placed,2026-02-13
ORD0001364,ORD0001364-L1056,CUST000481,PROD000056,Southeast,mobile,1,88.61,placed,2026-02-13
ORD0001364,ORD0001364-L1007,CUST000481,PROD000007,Southeast,marketplace,1,364.94,placed,2026-02-13
ORD0001375,ORD0001375-L3140,CUST000474,PROD000140,West,marketplace,3,805.95,placed,2026-02-13
ORD0001375,ORD0001375-L1192,CUST000474,PROD000192,Midwest,store,1,479.59,placed,2026-02-13
ORD0001375,ORD0001375-L1033,CUST000474,PROD000033,Northeast,web,1,349.29,placed,2026-02-13
ORD0001375,ORD0001375-L2002,CUST000474,PROD000002,Northeast,mobile,2,881.16,placed,2026-02-13
ORD0001633,ORD0001633-L1079,CUST000257,PROD000079,Northeast,store,1,385.67,placed,2026-02-13
ORD0001633,ORD0001633-L2009,CUST000257,PROD000009,Northeast,marketplace,2,617.12,placed,2026-02-13
ORD0001633,ORD0001633-L3034,CUST000257,PROD000034,Midwest,store,3,916.92,placed,2026-02-13
ORD0001762,ORD0001762-L1057,CUST000267,PROD000057,Northeast,store,1,401.58,placed,2026-02-13
ORD0001762,ORD0001762-L3202,CUST000267,PROD000202,Southeast,marketplace,3,1108.71,placed,2026-02-13
ORD0001762,ORD0001762-L2063,CUST000267,PROD000063,Midwest,marketplace,2,656.48,placed,2026-02-13
ORD0001762,ORD0001762-L3073,CUST000267,PROD000073,Southeast,marketplace,3,801.93,placed,2026-02-13
ORD0001945,ORD0001945-L1127,CUST000121,PROD000127,Midwest,marketplace,1,97.2,placed,2026-02-13
ORD0001945,ORD0001945-L3067,CUST000121,PROD000067,Northeast,web,3,454.56,placed,2026-02-13
ORD0001945,ORD0001945-L3213,CUST000121,PROD000213,Southeast,marketplace,3,31.05,placed,2026-02-13
ORD0001945,ORD0001945-L3243,CUST000121,PROD000243,Midwest,web,3,610.62,placed,2026-02-13
ORD0002156,ORD0002156-L2158,CUST000405,PROD000158,Southeast,mobile,2,196.28,placed,2026-02-13
ORD0002156,ORD0002156-L3232,CUST000405,PROD000232,Northeast,web,3,355.95,placed,2026-02-13
ORD0002156,ORD0002156-L1164,CUST000405,PROD000164,West,web,1,16.77,placed,2026-02-13
ORD0002367,ORD0002367-L1107,CUST000103,PROD000107,Southeast,mobile,1,385.27,placed,2026-02-13
ORD0002449,ORD0002449-L1146,CUST000255,PROD000146,West,mobile,1,360.8,placed,2026-02-13
ORD0002482,ORD0002482-L3208,CUST000062,PROD000208,West,marketplace,3,273.36,placed,2026-02-13
ORD0002482,ORD0002482-L2086,CUST000062,PROD000086,Northeast,mobile,2,837.52,placed,2026-02-13
