customer_key,total_revenue,total_orders,loyalty_tier,region_key,region_name
2922,3196.178,2,Bronze,4,Southeast
3906,3195.9555,4,Bronze,5,Southwest
4626,3195.8455,5,Silver,5,Southwest
3814,3195.5135,4,Gold,3,Pacific
823,3194.7635,4,Silver,3,Pacific
4663,3193.598,2,Bronze,2,Northeast
4678,3191.701,4,Silver,2,Northeast
4378,3190.5765,4,Bronze,3,Pacific
1708,3189.6724999999997,3,Silver,4,Southeast
2503,3189.395,4,Bronze,7,West
2093,3189.168,2,Silver,1,Midwest
4785,3186.4735,4,Silver,1,Midwest
1457,3185.0370000000003,3,Bronze,4,Southeast
534,3183.0775,3,Bronze,1,Midwest
3006,3182.022,3,Silver,3,Pacific
77,3180.132,3,Bronze,4,Southeast
2891,3177.887,4,Silver,4,Southeast
600,3177.5715,4,Bronze,7,West
902,3174.206,4,Bronze,6,Unknown
2521,3173.816,2,Bronze,2,Northeast
3445,3170.0190000000002,4,Gold,7,West
1544,3168.623,3,Silver,5,Southwest
991,3166.9410000000003,3,Bronze,2,Northeast
2683,3163.7599999999998,4,Bronze,3,Pacific
349,3161.984,3,Silver,4,Southeast
1610,3159.978,2,Bronze,7,West
1587,3158.257,3,Bronze,5,Southwest
4644,3156.3665,4,Bronze,4,Southeast
4918,3154.893,3,Bronze,1,Midwest
2727,3154.7565,4,Bronze,2,Northeast
2190,3154.02,3,Silver,2,Northeast
397,3151.4100000000003,2,Bronze,3,Pacific
2743,3151.0865000000003,4,Silver,3,Pacific
81,3150.0595000000003,5,Bronze,4,Southeast
3390,3149.809,4,Silver,4,Southeast
1525,3149.1895,4,Bronze,4,Southeast
1536,3147.6575,5,Bronze,7,West
363,3147.654,3,Bronze,5,Southwest
3536,3146.107,4,Bronze,7,West
590,3145.8755,5,Silver,3,Pacific
4820,3140.4645,4,Gold,4,Southeast
2953,3139.34,4,Gold,3,Pacific
4754,3138.52,4,Bronze,4,Southeast
3879,3138.308,2,Bronze,1,Midwest
861,3137.423,2,Silver,5,Southwest
2638,3137.2385000000004,4,Gold,7,West
4687,3135.467,3,Gold,7,West
4515,3134.5815,4,Bronze,5,Southwest
689,3134.27,4,Silver,7,West
3844,3132.4719999999998,2,Silver,4,Southeast
972,3130.0225,3,Bronze,4,Southeast
3267,3128.8230000000003,4,Gold,2,Northeast
1053,3128.5645000000004,4,Silver,1,Midwest
4524,3128.2084999999997,3,Silver,5,Southwest
3504,3126.179,5,Silver,2,Northeast
1812,3124.2175,2,Bronze,7,West
2144,3122.708,4,Bronze,2,Northeast
3070,3119.3205,4,Gold,2,Northeast
1061,3115.965,3,Silver,1,Midwest
736,3114.0495,4,Gold,5,Southwest
3344,3111.446,2,Bronze,7,West
701,3111.0105,4,Silver,5,Southwest
2914,3107.208,3,Gold,3,Pacific
1414,3104.9265,6,Gold,2,Northeast
57,3103.589,4,Silver,3,Pacific
119,3101.309,4,Bronze,3,Pacific
2447,3100.85,4,Silver,2,Northeast
887,3099.024,3,Bronze,3,Pacific
2554,3098.764,3,Bronze,7,West
3772,3095.0205,4,Gold,3,Pacific
4773,3093.7259999999997,3,Silver,7,West
4049,3093.068,4,Gold,1,Midwest
3340,3091.0054999999998,5,Silver,1,Midwest
4983,3089.3779999999997,4,Gold,1,Midwest
1600,3086.5255,3,Bronze,2,Northeast
4008,3085.3804999999998,4,Silver,1,Midwest
3851,3085.355,4,Bronze,4,Southeast
2474,3083.202,3,Bronze,4,Southeast
2425,3081.8285,4,Silver,3,Pacific
2824,3081.038,3,Bronze,1,Midwest
3037,3079.256,4,Bronze,3,Pacific
2526,3078.7105,4,Bronze,2,Northeast
1088,3078.414,5,Bronze,1,Midwest
3465,3076.99,2,Silver,1,Midwest
2384,3075.8255,2,Bronze,5,Southwest
2530,3075.7515000000003,3,Bronze,2,Northeast
506,3073.955,4,Bronze,3,Pacific
3040,3072.63,5,Silver,7,West
2600,3066.401,3,Silver,4,Southeast
3329,3065.748,4,Silver,2,Northeast
1972,3064.479,4,Bronze,7,West
4516,3064.1605,4,Gold,3,Pacific
3154,3061.6785,3,Gold,5,Southwest
2094,3060.513,4,Silver,1,Midwest
371,3060.1785,3,Bronze,7,West
4137,3060.093,4,Bronze,5,Southwest
3770,3059.8295,4,Bronze,3,Pacific
765,3059.8085,3,Bronze,4,Southeast
1814,3058.7535,3,Bronze,5,Southwest
1316,3058.464,3,Silver,2,Northeast
1528,3057.201,3,Bronze,1,Midwest
1085,3054.604,4,Bronze,7,West
959,3053.8435,3,Silver,5,Southwest
4977,3051.898,3,Silver,4,Southeast
3647,3051.638,3,Silver,7,West
1719,3050.984,3,Silver,4,Southeast
4605,3050.5389999999998,2,Bronze,1,Midwest
4705,3049.7675,3,Bronze,2,Northeast
2220,3044.4955,4,Bronze,4,Southeast
4598,3043.0389999999998,5,Bronze,3,Pacific
3636,3042.1925,4,Bronze,7,West
518,3040.9655000000002,4,Bronze,7,West
4252,3040.8885,3,Bronze,5,Southwest
3585,3040.379,4,Silver,4,Southeast
2901,3037.1095,3,Bronze,2,Northeast
1518,3035.218,4,Silver,5,Southwest
2905,3034.84,2,Gold,5,Southwest
4290,3034.1730000000002,3,Bronze,4,Southeast
4899,3031.775,3,Silver,5,Southwest
4171,3027.858,4,Bronze,5,Southwest
4609,3022.1859999999997,3,Gold,1,Midwest
1854,3019.7400000000002,3,Bronze,2,Northeast
3881,3019.1155,5,Silver,1,Midwest
3977,3018.1945,4,Bronze,7,West
421,3018.0855,3,Bronze,7,West
4281,3017.4235,3,Gold,5,Southwest
278,3016.903,4,Silver,7,West
2663,3013.83,5,Silver,1,Midwest
1211,3013.1690000000003,3,Bronze,2,Northeast
3995,3011.013,4,Bronze,2,Northeast
296,3009.948,3,Silver,7,West
4186,3008.8355,4,Gold,7,West
4487,3008.754,4,Silver,1,Midwest
2125,3008.5615,3,Bronze,2,Northeast
1728,3007.724,3,Bronze,5,Southwest
2451,3006.8305,3,Bronze,7,West
284,3006.0465,4,Bronze,7,West
4189,3005.2565,3,Silver,1,Midwest
1663,3004.335,3,Bronze,1,Midwest
4131,3002.8925,2,Bronze,5,Southwest
2193,3002.866,4,Silver,5,Southwest
381,3001.599,6,Bronze,2,Northeast
2780,2994.5769999999998,4,Silver,4,Southeast
1269,2994.236,3,Bronze,4,Southeast
2591,2990.397,4,Bronze,2,Northeast
419,2988.499,4,Bronze,5,Southwest
769,2987.654,3,Bronze,1,Midwest
4685,2986.556,4,Bronze,5,Southwest
1042,2983.94,2,Bronze,1,Midwest
1730,2979.9610000000002,3,Silver,4,Southeast
4974,2978.0375,4,Bronze,5,Southwest
3942,2976.6725,4,Bronze,3,Pacific
1308,2975.951,3,Silver,2,Northeast
944,2975.0350000000003,3,Silver,5,Southwest
1976,2972.5215,2,Bronze,7,West
1078,2972.2084999999997,5,Bronze,4,Southeast
3651,2971.4179999999997,2,Bronze,3,Pacific
4752,2970.9035,3,Gold,5,Southwest
220,2969.5944999999997,4,Bronze,6,Unknown
4688,2969.353,4,Gold,1,Midwest
2415,2967.994,3,Silver,4,Southeast
963,2966.486,3,Bronze,7,West
124,2955.6455,4,Silver,7,West
683,2955.5735,4,Bronze,1,Midwest
315,2954.8215,3,Bronze,1,Midwest
3816,2954.784,4,Bronze,1,Midwest
2041,2953.0545,2,Silver,5,Southwest
4826,2950.294,3,Bronze,1,Midwest
257,2950.239,3,Silver,2,Northeast
2509,2948.669,7,Silver,5,Southwest
2610,2948.552,2,Gold,2,Northeast
3665,2945.6589999999997,4,Bronze,4,Southeast
1364,2945.5725,2,Bronze,4,Southeast
4934,2944.9449999999997,3,Bronze,1,Midwest
2983,2943.0745,3,Gold,5,Southwest
299,2941.4494999999997,2,Bronze,4,Southeast
1758,2934.9335,3,Gold,1,Midwest
3948,2934.8655,3,Silver,2,Northeast
3256,2934.166,4,Bronze,1,Midwest
1464,2930.324,3,Bronze,2,Northeast
4221,2928.743,5,Gold,2,Northeast
1339,2927.1259999999997,3,Bronze,7,West
4812,2923.9480000000003,4,Bronze,5,Southwest
4787,2923.417,2,Bronze,5,Southwest
4390,2922.8230000000003,4,Bronze,1,Midwest
3187,2921.4145,4,Bronze,1,Midwest
1744,2920.266,4,Bronze,6,Unknown
3079,2918.7615,4,Gold,2,Northeast
2131,2914.3070000000002,3,Bronze,4,Southeast
3290,2913.3,3,Bronze,1,Midwest
441,2913.203,4,Bronze,5,Southwest
3176,2913.022,3,Gold,5,Southwest
2769,2910.68,6,Gold,4,Southeast
191,2910.5975,3,Silver,7,West
4188,2909.2025,4,Silver,4,Southeast
1738,2908.7425000000003,4,Silver,2,Northeast
1489,2908.623,5,Bronze,2,Northeast
2936,2908.27,3,Bronze,2,Northeast
845,2906.9475,4,Bronze,3,Pacific
4271,2905.8865,4,Bronze,3,Pacific
94,2905.358,3,Bronze,3,Pacific
914,2902.8975000000005,4,Bronze,2,Northeast
272,2899.984,3,Gold,1,Midwest
4459,2898.679,2,Silver,7,West
2584,2898.413,3,Silver,4,Southeast
2342,2896.3785,4,Bronze,1,Midwest
1699,2895.187,3,Silver,4,Southeast
2887,2895.1035,4,Bronze,4,Southeast
3103,2894.7160000000003,3,Silver,4,Southeast
2097,2893.1515,4,Bronze,2,Northeast
1259,2889.913,2,Bronze,7,West
1233,2889.6195000000002,3,Silver,2,Northeast
4231,2889.573,3,Bronze,5,Southwest
3584,2889.5645,3,Bronze,2,Northeast
3333,2888.4405,3,Bronze,7,West
4551,2885.065,5,Gold,7,West
4474,2883.486,4,Bronze,7,West
2707,2883.2425,4,Bronze,3,Pacific
3758,2881.548,4,Bronze,3,Pacific
4072,2881.185,4,Bronze,2,Northeast
403,2880.8514999999998,4,Bronze,7,West
4250,2877.709,2,Silver,2,Northeast
1437,2876.3085,3,Silver,7,West
1746,2876.1825,3,Bronze,3,Pacific
239,2874.791,3,Bronze,3,Pacific
74,2872.9795000000004,3,Silver,7,West
1014,2871.988,4,Silver,5,Southwest
2561,2870.323,2,Gold,5,Southwest
1873,2869.4555,3,Bronze,3,Pacific
2017,2869.0080000000003,3,Bronze,5,Southwest
4602,2867.7285,2,Bronze,1,Midwest
1154,2867.1349999999998,4,Bronze,1,Midwest
4538,2865.549,4,Bronze,4,Southeast
4498,2862.85,4,Bronze,3,Pacific
2389,2861.6175,5,Bronze,4,Southeast
3706,2860.09,3,Bronze,5,Southwest
4828,2859.922,3,Bronze,3,Pacific
2477,2858.2464999999997,4,Bronze,3,Pacific
4334,2857.937,2,Silver,7,West
1260,2857.642,4,Bronze,3,Pacific
740,2857.482,3,Bronze,2,Northeast
3544,2856.287,3,Gold,1,Midwest
4891,2853.6220000000003,4,Silver,5,Southwest
2994,2849.501,4,Gold,2,Northeast
1438,2846.516,5,Bronze,4,Southeast
738,2845.3435,5,Silver,3,Pacific
853,2841.934,4,Bronze,4,Southeast
3134,2841.275,6,Silver,4,Southeast
3701,2841.0465,3,Bronze,5,Southwest
3683,2838.5315,3,Silver,2,Northeast
1725,2838.399,4,Bronze,4,Southeast
4536,2838.005,3,Bronze,5,Southwest
3172,2837.353,4,Silver,6,Unknown
359,2835.2580000000003,3,Bronze,2,Northeast
2857,2833.5,4,Bronze,2,Northeast
2842,2833.376,4,Bronze,4,Southeast
3027,2833.1195,4,Bronze,5,Southwest
372,2831.728,2,Gold,7,West
3054,2830.986,2,Silver,5,Southwest
4721,2830.4045,3,Silver,7,West
1930,2828.917,3,Gold,7,West
3396,2828.9,3,Silver,3,Pacific
25,2828.183,3,Silver,3,Pacific
4098,2827.104,4,Bronze,7,West
4909,2826.257,3,Bronze,5,Southwest
1782,2823.569,4,Bronze,2,Northeast
255,2823.149,4,Silver,1,Midwest
4448,2818.0765,5,Silver,5,Southwest
807,2816.1695,4,Silver,6,Unknown
825,2815.841,4,Bronze,5,Southwest
3681,2813.991,4,Bronze,3,Pacific
3112,2813.447,2,Bronze,3,Pacific
2544,2810.736,3,Gold,3,Pacific
3259,2808.504,4,Silver,5,Southwest
4501,2807.6000000000004,3,Silver,3,Pacific
4650,2807.582,2,Bronze,1,Midwest
779,2807.3495000000003,1,Silver,7,West
369,2806.1595,3,Silver,5,Southwest
309,2804.727,3,Bronze,2,Northeast
2292,2804.412,3,Bronze,7,West
333,2803.0015,4,Bronze,1,Midwest
2303,2801.7805,4,Gold,3,Pacific
2360,2801.21,3,Silver,2,Northeast
1655,2800.907,2,Silver,2,Northeast
1220,2799.7945,4,Bronze,3,Pacific
4804,2797.835,3,Silver,4,Southeast
2665,2797.8199999999997,3,Bronze,7,West
406,2797.464,2,Silver,1,Midwest
172,2797.4030000000002,3,Silver,1,Midwest
706,2796.4610000000002,4,Bronze,7,West
4622,2796.307,3,Silver,5,Southwest
4730,2795.8145000000004,4,Gold,5,Southwest
1353,2795.532,4,Silver,2,Northeast
2955,2795.276,2,Silver,5,Southwest
4623,2794.904,2,Gold,4,Southeast
3451,2794.1279999999997,4,Gold,5,Southwest
4751,2793.957,3,Gold,4,Southeast
4350,2793.1265000000003,3,Bronze,5,Southwest
2873,2792.4525,2,Bronze,1,Midwest
2904,2790.736,4,Silver,3,Pacific
1641,2790.174,3,Bronze,4,Southeast
1373,2789.8195,3,Gold,3,Pacific
3093,2788.85,4,Bronze,5,Southwest
1425,2788.0915,2,Bronze,3,Pacific
4289,2787.2954999999997,4,Bronze,1,Midwest
102,2783.1499999999996,3,Bronze,5,Southwest
1172,2781.393,4,Bronze,4,Southeast
1480,2776.8230000000003,2,Bronze,4,Southeast
4976,2776.1825,4,Bronze,4,Southeast
1797,2776.1735,2,Silver,2,Northeast
896,2774.5295,3,Silver,7,West
4468,2773.359,3,Silver,4,Southeast
1333,2772.6955000000003,4,Silver,4,Southeast
4104,2771.6285,3,Silver,7,West
2397,2771.0005,4,Bronze,1,Midwest
4962,2770.9075,3,Bronze,3,Pacific
3346,2766.2615,3,Silver,3,Pacific
82,2765.0605,4,Silver,5,Southwest
2068,2761.421,5,Gold,2,Northeast
2434,2761.347,3,Bronze,7,West
2680,2760.7059999999997,3,Gold,4,Southeast
3619,2758.8905,3,Bronze,2,Northeast
1251,2755.568,3,Silver,7,West
4333,2754.1059999999998,4,Bronze,5,Southwest
3781,2751.7889999999998,3,Silver,5,Southwest
2715,2751.619,3,Bronze,2,Northeast
3698,2751.3340000000003,3,Bronze,5,Southwest
1620,2749.7174999999997,4,Bronze,2,Northeast
813,2749.0875,4,Silver,4,Southeast
413,2748.407,2,Bronze,5,Southwest
2308,2747.228,4,Silver,4,Southeast
1759,2747.0735,4,Bronze,4,Southeast
4063,2746.5835,3,Bronze,5,Southwest
3090,2745.51,2,Bronze,1,Midwest
41,2743.9335,4,Bronze,1,Midwest
4528,2743.891,3,Bronze,5,Southwest
69,2743.811,4,Bronze,2,Northeast
4380,2741.4785,3,Bronze,7,West
3563,2740.707,3,Gold,3,Pacific
276,2738.157,2,Silver,4,Southeast
3710,2738.0765,4,Bronze,3,Pacific
3118,2738.044,3,Bronze,1,Midwest
1955,2734.4655000000002,5,Silver,1,Midwest
752,2733.7065000000002,2,Bronze,4,Southeast
1675,2730.9480000000003,2,Silver,5,Southwest
641,2730.887,2,Bronze,7,West
84,2730.1655,3,Bronze,1,Midwest
2024,2729.2729999999997,4,Bronze,7,West
4676,2728.1395,5,Bronze,2,Northeast
447,2727.206,2,Silver,7,West
6,2725.7945,5,Bronze,3,Pacific
1743,2724.0685000000003,4,Bronze,5,Southwest
601,2723.04,4,Silver,1,Midwest
3854,2721.205,2,Silver,4,Southeast
2639,2721.155,4,Silver,7,West
1060,2720.757,2,Gold,1,Midwest
602,2720.5105000000003,3,Bronze,3,Pacific
3438,2717.732,2,Silver,3,Pacific
3853,2715.487,3,Bronze,5,Southwest
2595,2715.474,3,Silver,1,Midwest
925,2713.228,4,Silver,3,Pacific
3203,2712.938,2,Bronze,5,Southwest
4576,2712.4165,4,Silver,7,West
2432,2711.794,3,Silver,7,West
3506,2711.2175,4,Bronze,4,Southeast
2927,2710.8245,2,Bronze,3,Pacific
2856,2710.6620000000003,3,Silver,7,West
3550,2709.995,4,Silver,4,Southeast
3361,2709.302,2,Bronze,4,Southeast
898,2709.0615,2,Silver,3,Pacific
2018,2708.5865000000003,7,Bronze,7,West
218,2708.568,3,Bronze,5,Southwest
2669,2707.4675,4,Silver,4,Southeast
3230,2706.331,2,Silver,7,West
407,2706.3125,2,Bronze,7,West
2291,2704.408,3,Bronze,7,West
389,2703.655,2,Bronze,1,Midwest
277,2703.205,3,Silver,4,Southeast
523,2702.616,3,Bronze,7,West
1135,2700.461,3,Bronze,5,Southwest
570,2698.962,3,Gold,4,Southeast
1335,2698.833,2,Silver,2,Northeast
4016,2697.37,2,Silver,4,Southeast
2470,2697.304,4,Silver,4,Southeast
3389,2693.5860000000002,4,Bronze,3,Pacific
2426,2693.3245,3,Bronze,3,Pacific
3251,2687.864,6,Bronze,5,Southwest
4797,2687.6035,3,Bronze,5,Southwest
3659,2683.018,4,Silver,4,Southeast
1408,2682.5025,2,Bronze,5,Southwest
1517,2682.1295,4,Silver,4,Southeast
3411,2679.4790000000003,2,Silver,3,Pacific
585,2678.1035,3,Silver,1,Midwest
3912,2677.777,3,Silver,1,Midwest
466,2674.6645,3,Silver,5,Southwest
4203,2673.3875,4,Bronze,1,Midwest
623,2673.2740000000003,4,Silver,4,Southeast
4446,2672.2575,5,Bronze,4,Southeast
690,2670.306,4,Gold,4,Southeast
3401,2669.8845,2,Silver,7,West
427,2669.5025,4,Gold,7,West
2934,2668.342,2,Bronze,1,Midwest
3763,2668.177,4,Bronze,7,West
673,2667.9905,3,Bronze,3,Pacific
4161,2667.43,2,Bronze,7,West
2589,2667.2225,3,Silver,2,Northeast
2301,2667.0499999999997,4,Bronze,7,West
3578,2666.844,3,Bronze,3,Pacific
4772,2666.5695,3,Silver,3,Pacific
4080,2666.529,3,Bronze,1,Midwest
1416,2665.879,3,Bronze,2,Northeast
3252,2664.2545,4,Bronze,2,Northeast
4803,2663.835,5,Silver,5,Southwest
198,2663.598,2,Bronze,3,Pacific
4375,2662.4205,3,Silver,4,Southeast
2274,2661.987,3,Bronze,7,West
2723,2660.6124999999997,4,Bronze,7,West
2911,2658.863,2,Gold,2,Northeast
4978,2657.275,3,Silver,3,Pacific
3441,2655.962,4,Silver,1,Midwest
105,2653.964,3,Silver,2,Northeast
520,2652.4985,2,Silver,5,Southwest
3790,2649.3329999999996,2,Silver,1,Midwest
3320,2649.224,2,Bronze,4,Southeast
729,2648.7605,3,Gold,1,Midwest
3958,2647.336,3,Silver,7,West
2076,2643.1165,4,Bronze,5,Southwest
4948,2641.1025,4,Bronze,3,Pacific
3685,2639.7309999999998,2,Bronze,7,West
548,2639.0935,3,Silver,2,Northeast
4051,2637.508,4,Bronze,2,Northeast
87,2636.971,2,Silver,7,West
1589,2632.528,2,Gold,4,Southeast
3593,2631.417,3,Gold,4,Southeast
1087,2631.2655,5,Bronze,1,Midwest
2644,2630.284,4,Silver,5,Southwest
3336,2628.9585,3,Silver,1,Midwest
988,2628.495,4,Bronze,5,Southwest
4340,2625.224,3,Bronze,4,Southeast
3194,2620.6405,3,Gold,5,Southwest
1227,2620.64,3,Bronze,5,Southwest
3991,2620.2325,3,Gold,2,Northeast
400,2619.101,4,Bronze,3,Pacific
582,2617.427,6,Bronze,3,Pacific
4873,2616.9665,2,Silver,7,West
3147,2616.7475,3,Bronze,3,Pacific
3269,2615.0805,3,Silver,2,Northeast
1677,2614.9555,2,Bronze,7,West
2930,2614.9230000000002,4,Silver,1,Midwest
2661,2614.479,3,Bronze,5,Southwest
4838,2614.277,3,Bronze,3,Pacific
4298,2613.3379999999997,4,Gold,4,Southeast
742,2612.151,5,Silver,5,Southwest
3915,2611.509,2,Bronze,7,West
3645,2609.639,2,Bronze,2,Northeast
2311,2608.6515,3,Bronze,3,Pacific
4877,2608.471,2,Silver,3,Pacific
3341,2605.381,4,Bronze,3,Pacific
4287,2605.0775,3,Gold,1,Midwest
3731,2604.7085,3,Bronze,5,Southwest
527,2604.2870000000003,5,Bronze,5,Southwest
2364,2603.135,3,Silver,4,Southeast
1535,2602.6745,3,Bronze,3,Pacific
814,2602.2925,4,Silver,3,Pacific
1704,2601.944,2,Bronze,2,Northeast
1349,2600.1465,3,Bronze,1,Midwest
132,2600.1085000000003,3,Bronze,1,Midwest
152,2599.142,3,Bronze,5,Southwest
3370,2598.6414999999997,3,Bronze,3,Pacific
3365,2595.5635,4,Silver,3,Pacific
1898,2592.979,2,Bronze,4,Southeast
507,2592.6925,4,Bronze,2,Northeast
3586,2592.1760000000004,2,Bronze,2,Northeast
579,2590.624,2,Gold,1,Midwest
2517,2590.2650000000003,4,Gold,2,Northeast
4479,2590.263,5,Bronze,4,Southeast
2494,2590.1835,4,Bronze,4,Southeast
4418,2587.7405,2,Silver,4,Southeast
3809,2586.6130000000003,4,Gold,7,West
236,2582.9790000000003,5,Silver,3,Pacific
3513,2582.51,2,Silver,3,Pacific
3355,2581.519,3,Silver,5,Southwest
4297,2578.5605,3,Bronze,7,West
1044,2577.1215,3,Gold,7,West
4725,2577.0105,3,Silver,4,Southeast
1332,2576.2675,3,Gold,7,West
4262,2575.1850000000004,3,Bronze,4,Southeast
3554,2574.5865,3,Silver,1,Midwest
353,2573.8729999999996,2,Silver,2,Northeast
2427,2573.5755,5,Gold,5,Southwest
19,2573.5305,4,Silver,7,West
4258,2572.3495,4,Gold,4,Southeast
2082,2572.1095,6,Silver,3,Pacific
3061,2571.4775,3,Silver,1,Midwest
1907,2571.047,3,Silver,6,Unknown
4343,2569.366,3,Silver,1,Midwest
1046,2569.322,2,Bronze,1,Midwest
3666,2566.1655,3,Silver,2,Northeast
1712,2560.931,3,Gold,1,Midwest
3829,2559.6075,2,Bronze,5,Southwest
2092,2559.034,3,Silver,1,Midwest
533,2558.4365000000003,4,Silver,5,Southwest
2708,2558.1465,4,Bronze,1,Midwest
1237,2557.0115,3,Bronze,7,West
2794,2556.2295,3,Bronze,4,Southeast
3615,2554.808,5,Bronze,4,Southeast
2616,2553.8255,3,Silver,5,Southwest
2515,2551.835,3,Silver,4,Southeast
2327,2551.67,2,Gold,4,Southeast
2170,2551.092,2,Bronze,3,Pacific
4094,2547.5885,4,Bronze,3,Pacific
2717,2546.658,4,Silver,7,West
2982,2546.5365,4,Gold,3,Pacific
3246,2546.148,2,Bronze,3,Pacific
3126,2544.602,3,Bronze,2,Northeast
3675,2544.408,3,Bronze,3,Pacific
3129,2544.21,4,Silver,4,Southeast
3749,2543.0335,5,Silver,3,Pacific
3358,2542.741,4,Bronze,5,Southwest
3909,2541.697,3,Bronze,4,Southeast
3949,2541.67,2,Bronze,3,Pacific
3903,2539.435,3,Silver,5,Southwest
1430,2538.8345,4,Bronze,2,Northeast
2075,2538.2035,3,Silver,7,West
2069,2536.719,5,Bronze,5,Southwest
3747,2536.6065,4,Silver,2,Northeast
2466,2536.5435,4,Bronze,5,Southwest
3190,2535.8830000000003,2,Silver,4,Southeast
2282,2535.8269999999998,2,Bronze,4,Southeast
4142,2532.967,3,Gold,4,Southeast
1421,2532.288,3,Bronze,5,Southwest
115,2532.08,4,Bronze,4,Southeast
4645,2531.813,6,Gold,1,Midwest
2545,2531.3695,2,Silver,1,Midwest
1859,2529.851,3,Bronze,1,Midwest
4170,2528.1549999999997,2,Bronze,7,West
1138,2527.64,3,Bronze,7,West
863,2527.222,2,Silver,5,Southwest
1454,2527.1445,3,Bronze,7,West
1280,2525.357,3,Bronze,1,Midwest
1038,2525.253,2,Bronze,4,Southeast
11,2524.616,2,Bronze,3,Pacific
801,2524.5675,6,Bronze,2,Northeast
2115,2524.064,3,Silver,5,Southwest
4261,2522.198,2,Gold,1,Midwest
2607,2519.473,3,Silver,5,Southwest
1897,2518.881,3,Gold,4,Southeast
4047,2517.538,5,Bronze,3,Pacific
1615,2517.346,4,Gold,4,Southeast
3016,2515.6815,2,Bronze,2,Northeast
4126,2514.117,2,Gold,4,Southeast
4255,2509.8245,2,Silver,3,Pacific
1942,2508.345,1,Bronze,1,Midwest
1432,2506.3195,4,Bronze,7,West
3752,2504.775,4,Bronze,4,Southeast
828,2503.5060000000003,4,Bronze,7,West
4852,2503.4855000000002,4,Silver,1,Midwest
3349,2500.6695,2,Bronze,7,West
13,2499.7,2,Bronze,5,Southwest
288,2498.1530000000002,2,Silver,3,Pacific
3582,2496.715,4,Bronze,2,Northeast
3545,2496.431,2,Bronze,2,Northeast
3305,2495.158,2,Silver,4,Southeast
4395,2492.805,2,Silver,4,Southeast
3839,2490.7895,4,Bronze,7,West
4993,2490.168,3,Bronze,3,Pacific
2183,2490.0455,3,Silver,2,Northeast
4205,2489.9359999999997,3,Bronze,5,Southwest
14,2489.4190000000003,3,Silver,3,Pacific
211,2488.099,3,Bronze,2,Northeast
3783,2488.0035000000003,3,Gold,2,Northeast
2815,2486.6755000000003,5,Silver,1,Midwest
846,2483.608,2,Gold,2,Northeast
1440,2482.0375,3,Silver,4,Southeast
2550,2480.676,3,Bronze,7,West
907,2479.635,4,Silver,1,Midwest
2697,2478.4685,2,Bronze,5,Southwest
3739,2477.584,2,Silver,7,West
386,2477.0,2,Silver,3,Pacific
448,2476.06,2,Bronze,1,Midwest
4266,2475.458,4,Silver,4,Southeast
999,2475.0525,2,Gold,7,West
759,2474.04,3,Bronze,5,Southwest
1692,2473.572,2,Bronze,7,West
1690,2471.7455,2,Bronze,5,Southwest
3373,2471.0699999999997,1,Bronze,5,Southwest
3250,2470.957,4,Bronze,3,Pacific
1924,2468.9905,3,Silver,7,West
305,2468.6365,4,Bronze,4,Southeast
1005,2465.258,4,Bronze,1,Midwest
957,2464.977,3,Silver,4,Southeast
4854,2464.3985,2,Bronze,4,Southeast
510,2464.3855,3,Silver,3,Pacific
1552,2463.689,4,Bronze,7,West
675,2463.097,4,Silver,1,Midwest
177,2460.535,3,Bronze,4,Southeast
3086,2458.048,4,Silver,2,Northeast
2137,2455.487,7,Bronze,5,Southwest
3342,2453.974,4,Silver,3,Pacific
2675,2453.2595,3,Bronze,3,Pacific
95,2453.119,3,Gold,1,Midwest
1405,2451.821,3,Bronze,7,West
1863,2450.523,3,Bronze,4,Southeast
2932,2448.889,4,Silver,2,Northeast
3759,2446.8145,6,Bronze,4,Southeast
1582,2445.727,3,Silver,1,Midwest
435,2445.1265,3,Silver,5,Southwest
2508,2444.776,4,Silver,7,West
2429,2444.6175000000003,4,Silver,3,Pacific
186,2444.3795,4,Gold,5,Southwest
1410,2443.6655,2,Bronze,3,Pacific
1883,2443.613,4,Bronze,7,West
900,2441.5795000000003,2,Bronze,3,Pacific
120,2440.25,2,Silver,2,Northeast
345,2439.6414999999997,2,Bronze,4,Southeast
35,2438.416,4,Silver,2,Northeast
3767,2437.96,3,Silver,4,Southeast
563,2436.254,4,Bronze,7,West
3955,2434.922,4,Bronze,3,Pacific
1537,2434.879,4,Bronze,1,Midwest
692,2431.6685,2,Bronze,5,Southwest
399,2431.422,4,Silver,3,Pacific
3878,2430.982,3,Silver,4,Southeast
1256,2430.955,2,Gold,2,Northeast
1241,2427.749,2,Silver,5,Southwest
3971,2427.195,2,Gold,5,Southwest
1074,2426.372,4,Bronze,5,Southwest
836,2426.094,3,Bronze,3,Pacific
118,2424.464,4,Silver,1,Midwest
2851,2422.8355,2,Silver,4,Southeast
2218,2422.6475,2,Silver,4,Southeast
3930,2420.706,3,Bronze,4,Southeast
4796,2420.3199999999997,2,Silver,5,Southwest
1422,2415.3115000000003,4,Silver,1,Midwest
1934,2414.548,2,Silver,5,Southwest
935,2414.4495,5,Bronze,3,Pacific
4886,2413.41,3,Gold,5,Southwest
1686,2412.538,3,Bronze,2,Northeast
3509,2412.4175,4,Gold,2,Northeast
1781,2411.097,4,Bronze,3,Pacific
