order_id,order_line_id,order_ts,customer_id,product_id,quantity,unit_price,line_amount,region,channel
ORD0000333,ORD0000333-L2108,2026-03-27 13:00:00,CUST000351,PROD000108,2,259.31,518.62,Midwest,mobile
ORD0000334,ORD0000334-L3003,2026-04-11 23:00:00,CUST000380,PROD000003,3,260.14,780.42,West,mobile
ORD0000334,ORD0000334-L3126,2026-04-11 23:00:00,CUST000380,PROD000126,3,280.9,842.7,Midwest,web
ORD0000334,ORD0000334-L3227,2026-04-11 23:00:00,CUST000380,PROD000227,3,361.06,1083.18,Southeast,store
ORD0000334,ORD0000334-L3086,2026-04-11 23:00:00,CUST000380,PROD000086,3,465.29,1395.87,Southeast,store
ORD0000335,ORD0000335-L3073,2026-01-28 08:00:00,CUST000009,PROD000073,3,281.38,844.14,Southeast,store
ORD0000335,ORD0000335-L2230,2026-01-28 08:00:00,CUST000009,PROD000230,2,321.73,643.46,West,store
ORD0000335,ORD0000335-L2026,2026-01-28 08:00:00,CUST000009,PROD000026,2,88.53,177.06,Southeast,store
ORD0000336,ORD0000336-L1205,2026-02-04 14:00:00,CUST000292,PROD000205,1,300.96,300.96,Southeast,store
ORD0000337,ORD0000337-L3080,2026-02-02 18:00:00,CUST000232,PROD000080,3,246.2,738.6,West,marketplace
ORD0000338,ORD0000338-L2061,2026-04-06 00:00:00,CUST000051,PROD000061,2,336.13,672.26,West,mobile
ORD0000338,ORD0000338-L1054,2026-04-06 00:00:00,CUST000051,PROD000054,1,225.84,225.84,Southeast,store
ORD0000338,ORD0000338-L2216,2026-04-06 00:00:00,CUST000051,PROD000216,2,49.7,99.4,Northeast,store
ORD0000338,ORD0000338-L3140,2026-04-06 00:00:00,CUST000051,PROD000140,3,254.51,763.53,Southeast,marketplace
ORD0000339,ORD0000339-L1034,2026-02-01 05:00:00,CUST000160,PROD000034,1,290.36,290.36,Northeast,mobile
ORD0000339,ORD0000339-L1200,2026-02-01 05:00:00,CUST000160,PROD000200,1,304.59,304.59,Midwest,marketplace
ORD0000340,ORD0000340-L2072,2026-02-23 14:00:00,CUST000229,PROD000072,2,237.42,474.84,Southeast,mobile
ORD0000340,ORD0000340-L3063,2026-02-23 14:00:00,CUST000229,PROD000063,3,311.83,935.49,Southeast,store
ORD0000341,ORD0000341-L1098,2026-03-20 12:00:00,CUST000172,PROD000098,1,393.53,393.53,Northeast,web
ORD0000341,ORD0000341-L3246,2026-03-20 12:00:00,CUST000172,PROD000246,3,88.16,264.48,Midwest,mobile
ORD0000341,ORD0000341-L1167,2026-03-20 12:00:00,CUST000172,PROD000167,1,171.01,171.01,Southeast,store
ORD0000342,ORD0000342-L1029,2026-04-19 10:00:00,CUST000145,PROD000029,1,474.02,474.02,West,marketplace
ORD0000343,ORD0000343-L3062,2026-02-20 15:00:00,CUST000343,PROD000062,3,215.66,646.98,Northeast,marketplace
ORD0000344,ORD0000344-L1084,2026-02-04 10:00:00,CUST000238,PROD000084,1,107.53,107.53,West,mobile
ORD0000344,ORD0000344-L3040,2026-02-04 10:00:00,CUST000238,PROD000040,3,30.85,92.55,Midwest,web
ORD0000344,ORD0000344-L1204,2026-02-04 10:00:00,CUST000238,PROD000204,1,450.52,450.52,West,mobile
ORD0000345,ORD0000345-L3228,2026-04-18 18:00:00,CUST000157,PROD000228,3,75.01,225.03,Midwest,marketplace
ORD0000346,ORD0000346-L1179,2026-03-05 10:00:00,CUST000130,PROD000179,1,226.66,226.66,Midwest,mobile
ORD0000347,ORD0000347-L2132,2026-03-27 08:00:00,CUST000041,PROD000132,2,362.98,725.96,West,store
ORD0000348,ORD0000348-L3048,2026-01-27 21:00:00,CUST000090,PROD000048,3,327.64,982.92,Northeast,store
ORD0000348,ORD0000348-L3066,2026-01-27 21:00:00,CUST000090,PROD000066,3,466.43,1399.29,Northeast,web
ORD0000349,ORD0000349-L3222,2026-03-21 21:00:00,CUST000488,PROD000222,3,186.2,558.6,West,mobile
ORD0000349,ORD0000349-L1054,2026-03-21 21:00:00,CUST000488,PROD000054,1,225.84,225.84,West,store
ORD0000349,ORD0000349-L3194,2026-03-21 21:00:00,CUST000488,PROD000194,3,194.6,583.8,Midwest,marketplace
ORD0000349,ORD0000349-L3011,2026-03-21 21:00:00,CUST000488,PROD000011,3,289.13,867.39,Southeast,store
ORD0000350,ORD0000350-L3049,2026-02-17 23:00:00,CUST000252,PROD000049,3,151.94,455.82,Northeast,mobile
ORD0000351,ORD0000351-L3167,2026-02-25 13:00:00,CUST000167,PROD000167,3,171.01,513.03,Southeast,mobile
ORD0000352,ORD0000352-L3205,2026-03-24 07:00:00,CUST000007,PROD000205,3,270.86,812.58,Southeast,store
ORD0000353,ORD0000353-L1053,2026-03-24 21:00:00,CUST000093,PROD000053,1,226.65,226.65,Southeast,store
ORD0000353,ORD0000353-L2001,2026-03-24 21:00:00,CUST000093,PROD000001,2,402.02,804.04,Northeast,mobile
ORD0000353,ORD0000353-L3088,2026-03-24 21:00:00,CUST000093,PROD000088,3,217.57,652.71,West,marketplace
ORD0000353,ORD0000353-L2219,2026-03-24 21:00:00,CUST000093,PROD000219,2,447.62,895.24,West,mobile
ORD0000354,ORD0000354-L1003,2026-04-02 16:00:00,CUST000144,PROD000003,1,234.13,234.13,West,marketplace
ORD0000354,ORD0000354-L1208,2026-04-02 16:00:00,CUST000144,PROD000208,1,91.12,91.12,Southeast,mobile
ORD0000354,ORD0000354-L1069,2026-04-02 16:00:00,CUST000144,PROD000069,1,136.16,136.16,Southeast,web
ORD0000354,ORD0000354-L3192,2026-04-02 16:00:00,CUST000144,PROD000192,3,431.63,1294.89,West,web
ORD0000355,ORD0000355-L3162,2026-04-09 13:00:00,CUST000453,PROD000162,3,287.61,862.83,Midwest,web
ORD0000356,ORD0000356-L3113,2026-03-28 05:00:00,CUST000176,PROD000113,3,27.45,82.35,West,marketplace
ORD0000356,ORD0000356-L2139,2026-03-28 05:00:00,CUST000176,PROD000139,2,432.65,865.3,West,store
ORD0000357,ORD0000357-L1136,2026-02-24 06:00:00,CUST000449,PROD000136,1,117.98,117.98,West,marketplace
ORD0000357,ORD0000357-L3071,2026-02-24 06:00:00,CUST000449,PROD000071,3,99.99,299.97,Southeast,marketplace
ORD0000357,ORD0000357-L1088,2026-02-24 06:00:00,CUST000449,PROD000088,1,229.02,229.02,Midwest,marketplace
ORD0000357,ORD0000357-L2148,2026-02-24 06:00:00,CUST000449,PROD000148,2,141.55,283.1,Midwest,marketplace
ORD0000358,ORD0000358-L1089,2026-02-24 21:00:00,CUST000349,PROD000089,1,33.32,33.32,Northeast,web
ORD0000358,ORD0000358-L2225,2026-02-24 21:00:00,CUST000349,PROD000225,2,418.28,836.56,West,web
ORD0000358,ORD0000358-L2230,2026-02-24 21:00:00,CUST000349,PROD000230,2,321.73,643.46,Southeast,store
ORD0000359,ORD0000359-L1031,2026-01-25 00:00:00,CUST000257,PROD000031,1,93.11,93.11,Northeast,mobile
ORD0000360,ORD0000360-L3142,2026-03-19 20:00:00,CUST000313,PROD000142,3,94.34,283.02,Northeast,web
ORD0000360,ORD0000360-L3196,2026-03-19 20:00:00,CUST000313,PROD000196,3,380.2,1140.6,Midwest,web
ORD0000360,ORD0000360-L2013,2026-03-19 20:00:00,CUST000313,PROD000013,2,442.26,884.52,Northeast,mobile
ORD0000361,ORD0000361-L1054,2026-02-27 11:00:00,CUST000227,PROD000054,1,237.73,237.73,Southeast,store
ORD0000361,ORD0000361-L2079,2026-02-27 11:00:00,CUST000227,PROD000079,2,385.67,771.34,Midwest,marketplace
ORD0000361,ORD0000361-L2211,2026-02-27 11:00:00,CUST000227,PROD000211,2,287.62,575.24,Midwest,mobile
ORD0000361,ORD0000361-L3032,2026-02-27 11:00:00,CUST000227,PROD000032,3,224.46,673.38,Midwest,mobile
ORD0000362,ORD0000362-L3068,2026-03-15 06:00:00,CUST000271,PROD000068,3,143.35,430.05,Midwest,mobile
ORD0000362,ORD0000362-L1076,2026-03-15 06:00:00,CUST000271,PROD000076,1,67.83,67.83,Northeast,store
ORD0000363,ORD0000363-L1141,2026-04-01 08:00:00,CUST000399,PROD000141,1,331.13,331.13,Midwest,store
ORD0000364,ORD0000364-L1028,2026-04-15 11:00:00,CUST000257,PROD000028,1,52.1,52.1,Northeast,marketplace
ORD0000364,ORD0000364-L2065,2026-04-15 11:00:00,CUST000257,PROD000065,2,59.54,119.08,Midwest,web
ORD0000365,ORD0000365-L2066,2026-04-06 02:00:00,CUST000455,PROD000066,2,419.79,839.58,Northeast,mobile
ORD0000365,ORD0000365-L1168,2026-04-06 02:00:00,CUST000455,PROD000168,1,321.33,321.33,Midwest,marketplace
ORD0000365,ORD0000365-L2176,2026-04-06 02:00:00,CUST000455,PROD000176,2,371.2,742.4,West,marketplace
ORD0000365,ORD0000365-L3100,2026-04-06 02:00:00,CUST000455,PROD000100,3,183.97,551.91,West,marketplace
ORD0000366,ORD0000366-L3189,2026-03-31 06:00:00,CUST000257,PROD000189,3,90.6,271.8,West,store
ORD0000366,ORD0000366-L3154,2026-03-31 06:00:00,CUST000257,PROD000154,3,300.5,901.5,Midwest,store
ORD0000367,ORD0000367-L3172,2026-01-29 23:00:00,CUST000435,PROD000172,3,464.24,1392.72,Midwest,web
ORD0000367,ORD0000367-L3219,2026-01-29 23:00:00,CUST000435,PROD000219,3,447.62,1342.86,Midwest,mobile
ORD0000367,ORD0000367-L3027,2026-01-29 23:00:00,CUST000435,PROD000027,3,326.57,979.71,Midwest,marketplace
ORD0000368,ORD0000368-L1135,2026-02-16 03:00:00,CUST000221,PROD000135,1,199.24,199.24,Southeast,web
ORD0000368,ORD0000368-L1129,2026-02-16 03:00:00,CUST000221,PROD000129,1,119.59,119.59,Northeast,store
ORD0000368,ORD0000368-L3233,2026-02-16 03:00:00,CUST000221,PROD000233,3,366.8,1100.4,West,store
ORD0000368,ORD0000368-L1004,2026-02-16 03:00:00,CUST000221,PROD000004,1,450.28,450.28,West,mobile
ORD0000369,ORD0000369-L3068,2026-02-02 18:00:00,CUST000456,PROD000068,3,129.01,387.03,West,marketplace
ORD0000369,ORD0000369-L3139,2026-02-02 18:00:00,CUST000456,PROD000139,3,411.02,1233.06,West,marketplace
ORD0000369,ORD0000369-L3245,2026-02-02 18:00:00,CUST000456,PROD000245,3,70.36,211.08,Midwest,store
ORD0000369,ORD0000369-L2091,2026-02-02 18:00:00,CUST000456,PROD000091,2,189.64,379.28,Southeast,mobile
ORD0000370,ORD0000370-L2082,2026-04-08 18:00:00,CUST000277,PROD000082,2,330.46,660.92,Southeast,web
ORD0000370,ORD0000370-L1048,2026-04-08 18:00:00,CUST000277,PROD000048,1,327.64,327.64,Midwest,marketplace
ORD0000370,ORD0000370-L3216,2026-04-08 18:00:00,CUST000277,PROD000216,3,49.7,149.1,Northeast,web
ORD0000371,ORD0000371-L1145,2026-04-20 01:00:00,CUST000298,PROD000145,1,107.09,107.09,Northeast,web
ORD0000371,ORD0000371-L2008,2026-04-20 01:00:00,CUST000298,PROD000008,2,254.29,508.58,Southeast,web
ORD0000371,ORD0000371-L2183,2026-04-20 01:00:00,CUST000298,PROD000183,2,183.0,366.0,West,marketplace
ORD0000372,ORD0000372-L3004,2026-04-20 23:00:00,CUST000379,PROD000004,3,450.28,1350.84,Southeast,store
ORD0000372,ORD0000372-L3008,2026-04-20 23:00:00,CUST000379,PROD000008,3,254.29,762.87,West,marketplace
ORD0000373,ORD0000373-L2188,2026-03-15 20:00:00,CUST000434,PROD000188,2,31.81,63.62,West,web
ORD0000373,ORD0000373-L1049,2026-03-15 20:00:00,CUST000434,PROD000049,1,136.75,136.75,Northeast,store
ORD0000374,ORD0000374-L1194,2026-04-20 02:00:00,CUST000257,PROD000194,1,204.84,204.84,Midwest,marketplace
ORD0000374,ORD0000374-L2100,2026-04-20 02:00:00,CUST000257,PROD000100,2,174.77,349.54,Northeast,marketplace
ORD0000375,ORD0000375-L2206,2026-04-05 07:00:00,CUST000048,PROD000206,2,413.1,826.2,Southeast,store
ORD0000375,ORD0000375-L1079,2026-04-05 07:00:00,CUST000048,PROD000079,1,366.39,366.39,Northeast,marketplace
ORD0000375,ORD0000375-L1140,2026-04-05 07:00:00,CUST000048,PROD000140,1,282.79,282.79,Midwest,mobile
ORD0000376,ORD0000376-L1122,2026-03-13 18:00:00,CUST000113,PROD000122,1,189.17,189.17,Southeast,web
ORD0000376,ORD0000376-L3154,2026-03-13 18:00:00,CUST000113,PROD000154,3,333.89,1001.67,Midwest,marketplace
ORD0000376,ORD0000376-L2228,2026-03-13 18:00:00,CUST000113,PROD000228,2,71.06,142.12,Southeast,marketplace
ORD0000376,ORD0000376-L2013,2026-03-13 18:00:00,CUST000113,PROD000013,2,398.03,796.06,Northeast,marketplace
ORD0000377,ORD0000377-L3053,2026-03-09 20:00:00,CUST000215,PROD000053,3,203.99,611.97,Northeast,marketplace
ORD0000378,ORD0000378-L1006,2026-04-23 00:00:00,CUST000166,PROD000006,1,141.61,141.61,West,marketplace
ORD0000378,ORD0000378-L1128,2026-04-23 00:00:00,CUST000166,PROD000128,1,32.53,32.53,Southeast,web
ORD0000379,ORD0000379-L2170,2026-04-23 05:00:00,CUST000405,PROD000170,2,29.73,59.46,Midwest,marketplace
ORD0000379,ORD0000379-L3003,2026-04-23 05:00:00,CUST000405,PROD000003,3,260.14,780.42,West,marketplace
ORD0000380,ORD0000380-L2177,2026-01-29 02:00:00,CUST000440,PROD000177,2,32.19,64.38,Midwest,store
ORD0000380,ORD0000380-L3034,2026-01-29 02:00:00,CUST000440,PROD000034,3,305.64,916.92,Southeast,marketplace
ORD0000381,ORD0000381-L3155,2026-02-24 00:00:00,CUST000324,PROD000155,3,143.51,430.53,Southeast,mobile
ORD0000381,ORD0000381-L3127,2026-02-24 00:00:00,CUST000324,PROD000127,3,92.34,277.02,West,marketplace
ORD0000382,ORD0000382-L2149,2026-03-28 15:00:00,CUST000206,PROD000149,2,319.41,638.82,Southeast,web
ORD0000383,ORD0000383-L1074,2026-04-20 01:00:00,CUST000326,PROD000074,1,281.75,281.75,Northeast,marketplace
ORD0000383,ORD0000383-L1016,2026-04-20 01:00:00,CUST000326,PROD000016,1,389.43,389.43,Southeast,store
ORD0000383,ORD0000383-L3025,2026-04-20 01:00:00,CUST000326,PROD000025,3,376.39,1129.17,West,web
ORD0000384,ORD0000384-L2205,2026-03-05 05:00:00,CUST000336,PROD000205,2,300.96,601.92,Midwest,store
ORD0000384,ORD0000384-L2053,2026-03-05 05:00:00,CUST000336,PROD000053,2,215.32,430.64,Southeast,web
ORD0000384,ORD0000384-L3203,2026-03-05 05:00:00,CUST000336,PROD000203,3,353.63,1060.89,Midwest,mobile
ORD0000385,ORD0000385-L1181,2026-03-16 00:00:00,CUST000336,PROD000181,1,40.63,40.63,Midwest,mobile
ORD0000385,ORD0000385-L3241,2026-03-16 00:00:00,CUST000336,PROD000241,3,65.32,195.96,Southeast,store
ORD0000385,ORD0000385-L3018,2026-03-16 00:00:00,CUST000336,PROD000018,3,283.0,849.0,Southeast,store
ORD0000385,ORD0000385-L1071,2026-03-16 00:00:00,CUST000336,PROD000071,1,99.99,99.99,West,mobile
ORD0000386,ORD0000386-L3087,2026-02-05 09:00:00,CUST000374,PROD000087,3,185.39,556.17,West,web
ORD0000386,ORD0000386-L1045,2026-02-05 09:00:00,CUST000374,PROD000045,1,377.2,377.2,West,mobile
ORD0000386,ORD0000386-L1054,2026-02-05 09:00:00,CUST000374,PROD000054,1,237.73,237.73,West,marketplace
ORD0000387,ORD0000387-L1142,2026-03-13 02:00:00,CUST000300,PROD000142,1,84.41,84.41,West,marketplace
ORD0000387,ORD0000387-L3180,2026-03-13 02:00:00,CUST000300,PROD000180,3,334.94,1004.82,West,marketplace
ORD0000387,ORD0000387-L1219,2026-03-13 02:00:00,CUST000300,PROD000219,1,424.06,424.06,West,store
ORD0000387,ORD0000387-L1244,2026-03-13 02:00:00,CUST000300,PROD000244,1,433.06,433.06,Midwest,marketplace
ORD0000388,ORD0000388-L3051,2026-04-15 10:00:00,CUST000325,PROD000051,3,345.88,1037.64,Southeast,store
ORD0000388,ORD0000388-L1034,2026-04-15 10:00:00,CUST000325,PROD000034,1,290.36,290.36,Southeast,mobile
ORD0000388,ORD0000388-L3158,2026-04-15 10:00:00,CUST000325,PROD000158,3,93.23,279.69,Northeast,store
ORD0000388,ORD0000388-L1197,2026-04-15 10:00:00,CUST000325,PROD000197,1,428.44,428.44,Northeast,marketplace
ORD0000389,ORD0000389-L3235,2026-04-19 15:00:00,CUST000150,PROD000235,3,67.94,203.82,Southeast,marketplace
ORD0000389,ORD0000389-L2074,2026-04-19 15:00:00,CUST000150,PROD000074,2,281.75,563.5,Midwest,web
ORD0000390,ORD0000390-L1185,2026-03-23 08:00:00,CUST000239,PROD000185,1,423.81,423.81,Southeast,mobile
ORD0000390,ORD0000390-L1240,2026-03-23 08:00:00,CUST000239,PROD000240,1,403.54,403.54,Midwest,web
ORD0000390,ORD0000390-L2069,2026-03-23 08:00:00,CUST000239,PROD000069,2,129.35,258.7,Southeast,marketplace
ORD0000390,ORD0000390-L3114,2026-03-23 08:00:00,CUST000239,PROD000114,3,418.37,1255.11,Northeast,mobile
ORD0000391,ORD0000391-L2049,2026-02-20 22:00:00,CUST000454,PROD000049,2,136.75,273.5,Northeast,web
ORD0000391,ORD0000391-L3083,2026-02-20 22:00:00,CUST000454,PROD000083,3,216.48,649.44,West,mobile
ORD0000392,ORD0000392-L3001,2026-02-22 14:00:00,CUST000489,PROD000001,3,423.18,1269.54,West,web
ORD0000392,ORD0000392-L3016,2026-02-22 14:00:00,CUST000489,PROD000016,3,409.93,1229.79,Southeast,mobile
ORD0000392,ORD0000392-L3173,2026-02-22 14:00:00,CUST000489,PROD000173,3,258.82,776.46,Southeast,store
ORD0000393,ORD0000393-L3192,2026-03-11 08:00:00,CUST000081,PROD000192,3,431.63,1294.89,West,web
ORD0000394,ORD0000394-L2247,2026-03-18 23:00:00,CUST000003,PROD000247,2,361.98,723.96,Midwest,mobile
ORD0000394,ORD0000394-L3190,2026-03-18 23:00:00,CUST000003,PROD000190,3,70.02,210.06,West,web
ORD0000394,ORD0000394-L1112,2026-03-18 23:00:00,CUST000003,PROD000112,1,235.6,235.6,Southeast,web
ORD0000395,ORD0000395-L2066,2026-03-07 09:00:00,CUST000388,PROD000066,2,396.47,792.94,West,web
ORD0000395,ORD0000395-L2134,2026-03-07 09:00:00,CUST000388,PROD000134,2,388.55,777.1,Southeast,store
ORD0000395,ORD0000395-L1045,2026-03-07 09:00:00,CUST000388,PROD000045,1,419.11,419.11,Southeast,store
ORD0000395,ORD0000395-L3157,2026-03-07 09:00:00,CUST000388,PROD000157,3,275.74,827.22,West,store
ORD0000396,ORD0000396-L2003,2026-02-13 18:00:00,CUST000158,PROD000003,2,247.13,494.26,Southeast,store
ORD0000397,ORD0000397-L3136,2026-04-19 23:00:00,CUST000029,PROD000136,3,112.08,336.24,Northeast,store
ORD0000397,ORD0000397-L3017,2026-04-19 23:00:00,CUST000029,PROD000017,3,282.8,848.4,Northeast,web
ORD0000397,ORD0000397-L1243,2026-04-19 23:00:00,CUST000029,PROD000243,1,192.83,192.83,Southeast,web
ORD0000398,ORD0000398-L3063,2026-03-25 05:00:00,CUST000268,PROD000063,3,328.24,984.72,Midwest,marketplace
ORD0000398,ORD0000398-L3028,2026-03-25 05:00:00,CUST000268,PROD000028,3,52.1,156.3,West,store
ORD0000399,ORD0000399-L2158,2026-03-13 16:00:00,CUST000493,PROD000158,2,93.23,186.46,West,store
ORD0000399,ORD0000399-L3059,2026-03-13 16:00:00,CUST000493,PROD000059,3,25.45,76.35,West,web
ORD0000399,ORD0000399-L2033,2026-03-13 16:00:00,CUST000493,PROD000033,2,388.1,776.2,Southeast,mobile
ORD0000400,ORD0000400-L3161,2026-04-09 04:00:00,CUST000163,PROD000161,3,233.9,701.7,West,mobile
ORD0000401,ORD0000401-L3123,2026-04-04 01:00:00,CUST000180,PROD000123,3,152.78,458.34,Southeast,store
ORD0000401,ORD0000401-L2206,2026-04-04 01:00:00,CUST000180,PROD000206,2,371.79,743.58,Northeast,web
ORD0000402,ORD0000402-L1175,2026-03-14 01:00:00,CUST000486,PROD000175,1,375.54,375.54,Northeast,store
ORD0000403,ORD0000403-L2024,2026-04-11 02:00:00,CUST000146,PROD000024,2,235.15,470.3,Midwest,web
ORD0000403,ORD0000403-L3128,2026-04-11 02:00:00,CUST000146,PROD000128,3,30.82,92.46,Southeast,store
ORD0000403,ORD0000403-L1195,2026-04-11 02:00:00,CUST000146,PROD000195,1,182.95,182.95,Northeast,marketplace
ORD0000403,ORD0000403-L1028,2026-04-11 02:00:00,CUST000146,PROD000028,1,52.1,52.1,West,mobile
ORD0000404,ORD0000404-L3203,2026-02-10 19:00:00,CUST000157,PROD000203,3,353.63,1060.89,West,marketplace
ORD0000405,ORD0000405-L1121,2026-02-28 18:00:00,CUST000391,PROD000121,1,298.58,298.58,Northeast,web
ORD0000405,ORD0000405-L1036,2026-02-28 18:00:00,CUST000391,PROD000036,1,394.38,394.38,Southeast,marketplace
ORD0000405,ORD0000405-L3050,2026-02-28 18:00:00,CUST000391,PROD000050,3,326.62,979.86,Northeast,mobile
ORD0000405,ORD0000405-L3240,2026-02-28 18:00:00,CUST000391,PROD000240,3,403.54,1210.62,Southeast,mobile
ORD0000406,ORD0000406-L2062,2026-03-22 22:00:00,CUST000218,PROD000062,2,215.66,431.32,Midwest,mobile
ORD0000406,ORD0000406-L1091,2026-03-22 22:00:00,CUST000218,PROD000091,1,180.16,180.16,Midwest,marketplace
ORD0000406,ORD0000406-L1166,2026-03-22 22:00:00,CUST000218,PROD000166,1,247.4,247.4,Midwest,store
ORD0000406,ORD0000406-L3181,2026-03-22 22:00:00,CUST000218,PROD000181,3,40.63,121.89,Southeast,web
ORD0000407,ORD0000407-L2133,2026-03-26 02:00:00,CUST000122,PROD000133,2,110.29,220.58,Northeast,marketplace
ORD0000407,ORD0000407-L1112,2026-03-26 02:00:00,CUST000122,PROD000112,1,261.78,261.78,Northeast,marketplace
ORD0000407,ORD0000407-L3154,2026-03-26 02:00:00,CUST000122,PROD000154,3,317.2,951.6,West,marketplace
ORD0000408,ORD0000408-L3034,2026-04-01 17:00:00,CUST000403,PROD000034,3,305.64,916.92,Midwest,store
ORD0000409,ORD0000409-L2209,2026-01-28 15:00:00,CUST000430,PROD000209,2,142.24,284.48,Midwest,mobile
ORD0000409,ORD0000409-L2244,2026-01-28 15:00:00,CUST000430,PROD000244,2,411.41,822.82,Southeast,store
ORD0000409,ORD0000409-L2050,2026-01-28 15:00:00,CUST000430,PROD000050,2,362.91,725.82,West,mobile
ORD0000409,ORD0000409-L2065,2026-01-28 15:00:00,CUST000430,PROD000065,2,62.84,125.68,Northeast,mobile
ORD0000410,ORD0000410-L2106,2026-02-28 04:00:00,CUST000401,PROD000106,2,143.57,287.14,West,marketplace
ORD0000410,ORD0000410-L2176,2026-02-28 04:00:00,CUST000401,PROD000176,2,371.2,742.4,West,store
ORD0000410,ORD0000410-L1062,2026-02-28 04:00:00,CUST000401,PROD000062,1,239.62,239.62,Northeast,marketplace
ORD0000411,ORD0000411-L3202,2026-04-09 03:00:00,CUST000230,PROD000202,3,389.02,1167.06,Northeast,web
ORD0000412,ORD0000412-L1076,2026-02-08 19:00:00,CUST000270,PROD000076,1,64.44,64.44,Midwest,mobile
ORD0000413,ORD0000413-L1073,2026-04-22 01:00:00,CUST000051,PROD000073,1,267.31,267.31,Midwest,marketplace
ORD0000413,ORD0000413-L1159,2026-04-22 01:00:00,CUST000051,PROD000159,1,372.34,372.34,Northeast,web
ORD0000413,ORD0000413-L1091,2026-04-22 01:00:00,CUST000051,PROD000091,1,189.64,189.64,Southeast,marketplace
ORD0000414,ORD0000414-L2237,2026-04-20 00:00:00,CUST000453,PROD000237,2,228.01,456.02,Southeast,web
ORD0000414,ORD0000414-L3035,2026-04-20 00:00:00,CUST000453,PROD000035,3,462.87,1388.61,Northeast,mobile
ORD0000415,ORD0000415-L1117,2026-03-12 00:00:00,CUST000219,PROD000117,1,454.62,454.62,Midwest,store
ORD0000415,ORD0000415-L1060,2026-03-12 00:00:00,CUST000219,PROD000060,1,282.47,282.47,Northeast,marketplace
ORD0000415,ORD0000415-L2078,2026-03-12 00:00:00,CUST000219,PROD000078,2,23.07,46.14,Midwest,store
ORD0000415,ORD0000415-L3138,2026-03-12 00:00:00,CUST000219,PROD000138,3,324.99,974.97,Southeast,web
ORD0000416,ORD0000416-L3094,2026-03-24 15:00:00,CUST000358,PROD000094,3,76.87,230.61,Midwest,store
ORD0000416,ORD0000416-L3124,2026-03-24 15:00:00,CUST000358,PROD000124,3,163.22,489.66,West,mobile
ORD0000416,ORD0000416-L3114,2026-03-24 15:00:00,CUST000358,PROD000114,3,418.37,1255.11,West,mobile
ORD0000416,ORD0000416-L3092,2026-03-24 15:00:00,CUST000358,PROD000092,3,471.5,1414.5,Midwest,web
ORD0000417,ORD0000417-L2143,2026-04-11 20:00:00,CUST000082,PROD000143,2,313.85,627.7,Midwest,mobile
ORD0000417,ORD0000417-L3092,2026-04-11 20:00:00,CUST000082,PROD000092,3,446.69,1340.07,West,store
ORD0000418,ORD0000418-L1201,2026-04-19 16:00:00,CUST000139,PROD000201,1,331.65,331.65,West,web
ORD0000418,ORD0000418-L2062,2026-04-19 16:00:00,CUST000139,PROD000062,2,227.64,455.28,Northeast,mobile
ORD0000419,ORD0000419-L1073,2026-02-02 22:00:00,CUST000394,PROD000073,1,281.38,281.38,West,store
ORD0000419,ORD0000419-L1143,2026-02-02 22:00:00,CUST000394,PROD000143,1,313.85,313.85,Southeast,marketplace
ORD0000419,ORD0000419-L2122,2026-02-02 22:00:00,CUST000394,PROD000122,2,189.17,378.34,Northeast,store
ORD0000420,ORD0000420-L2112,2026-03-06 09:00:00,CUST000231,PROD000112,2,248.69,497.38,Midwest,store
ORD0000420,ORD0000420-L3188,2026-03-06 09:00:00,CUST000231,PROD000188,3,31.81,95.43,Southeast,marketplace
ORD0000420,ORD0000420-L1121,2026-03-06 09:00:00,CUST000231,PROD000121,1,314.29,314.29,West,marketplace
ORD0000420,ORD0000420-L2111,2026-03-06 09:00:00,CUST000231,PROD000111,2,14.32,28.64,Northeast,web
ORD0000421,ORD0000421-L1231,2026-03-28 07:00:00,CUST000456,PROD000231,1,68.68,68.68,Midwest,marketplace
ORD0000422,ORD0000422-L2208,2026-03-09 10:00:00,CUST000188,PROD000208,2,82.01,164.02,Northeast,mobile
ORD0000422,ORD0000422-L3139,2026-03-09 10:00:00,CUST000188,PROD000139,3,389.38,1168.14,Northeast,mobile
ORD0000422,ORD0000422-L3092,2026-03-09 10:00:00,CUST000188,PROD000092,3,471.5,1414.5,Midwest,mobile
ORD0000422,ORD0000422-L3154,2026-03-09 10:00:00,CUST000188,PROD000154,3,333.89,1001.67,West,marketplace
ORD0000423,ORD0000423-L1087,2026-03-26 21:00:00,CUST000385,PROD000087,1,185.39,185.39,Northeast,web
ORD0000423,ORD0000423-L3219,2026-03-26 21:00:00,CUST000385,PROD000219,3,447.62,1342.86,Southeast,marketplace
ORD0000423,ORD0000423-L2139,2026-03-26 21:00:00,CUST000385,PROD000139,2,432.65,865.3,Southeast,mobile
ORD0000424,ORD0000424-L1125,2026-02-14 06:00:00,CUST000124,PROD000125,1,195.54,195.54,Midwest,mobile
ORD0000424,ORD0000424-L1019,2026-02-14 06:00:00,CUST000124,PROD000019,1,284.53,284.53,Midwest,mobile
ORD0000424,ORD0000424-L2074,2026-02-14 06:00:00,CUST000124,PROD000074,2,267.66,535.32,Northeast,web
ORD0000425,ORD0000425-L3126,2026-03-15 01:00:00,CUST000338,PROD000126,3,266.11,798.33,Northeast,web
